Contig,Orthogroup
Mcav_DN5667_c0_g3_i2,OG0004999
Mcav_DN201896_c0_g1_i2,OG0004998
Mcav_DN36323_c0_g1_i6,OG0004998
Mcav_DN390158_c0_g1_i1,OG0042700
Mcav_DN390160_c0_g1_i1,OG0042701
Mcav_DN390502_c0_g1_i2,OG0042706
Mcav_DN390505_c0_g1_i1,OG0042707
Mcav_DN390383_c0_g1_i2,OG0042704
Mcav_DN39046_c0_g1_i1,OG0042705
Mcav_DN185925_c0_g1_i1,OG0004991
Mcav_DN196175_c0_g1_i1,OG0004991
Mcav_DN197057_c0_g1_i1,OG0004991
Mcav_DN347475_c0_g1_i1,OG0004991
Mcav_DN54952_c2_g1_i4,OG0004991
Mcav_DN77336_c0_g4_i2,OG0004991
Mcav_DN18089_c0_g1_i1,OG0004990
Mcav_DN52513_c0_g1_i1,OG0004990
Mcav_DN19657_c0_g1_i2,OG0004993
Mcav_DN36328_c0_g2_i2,OG0004993
Mcav_DN50999_c0_g1_i14,OG0004993
Mcav_DN19511_c0_g1_i1,OG0004992
Mcav_DN3406_c0_g1_i6,OG0004992
Mcav_DN19_c0_g1_i2,OG0004995
Mcav_DN19989_c0_g1_i3,OG0004994
Mcav_DN35265_c0_g1_i1,OG0004994
Mcav_DN200738_c0_g1_i1,OG0004997
Mcav_DN308654_c0_g1_i1,OG0004997
Mcav_DN31387_c0_g2_i1,OG0004997
Mcav_DN20042_c3_g1_i4,OG0004996
Mcav_DN23689_c0_g1_i5,OG0004996
Mcav_DN26431_c3_g1_i1,OG0040418
Mcav_DN202411_c0_g1_i1,OG0002416
Mcav_DN38033_c1_g2_i2,OG0002416
Mcav_DN38033_c1_g6_i1,OG0002416
Mcav_DN418612_c0_g1_i1,OG0002416
Mcav_DN49774_c0_g1_i1,OG0043787
Mcav_DN322508_c0_g1_i1,OG0002417
Mcav_DN26385_c0_g1_i4,OG0040410
0,OG0034027
Mcav_DN263937_c0_g1_i1,OG0040412
Mcav_DN26394_c0_g1_i1,OG0040413
Mcav_DN263956_c0_g1_i1,OG0040414
Mcav_DN14449_c1_g1_i1,OG0000489
Mcav_DN22891_c1_g1_i1,OG0000489
Mcav_DN4176_c0_g2_i1,OG0000489
Mcav_DN264213_c0_g1_i1,OG0040416
Mcav_DN26427_c0_g1_i2,OG0040417
0,OG0046337
Mcav_DN14589_c0_g1_i3,OG0000488
Mcav_DN15949_c0_g1_i10,OG0000488
Mcav_DN39908_c1_g2_i4,OG0000488
Mcav_DN47982_c0_g3_i18,OG0000488
Mcav_DN52044_c1_g1_i2,OG0000488
Mcav_DN53967_c0_g1_i1,OG0000488
Mcav_DN61171_c0_g2_i1,OG0000488
Mcav_DN70576_c1_g2_i10,OG0000488
0,OG0046336
Mcav_DN26377_c0_g1_i11,OG0002412
Mcav_DN52300_c0_g1_i3,OG0002412
0,OG0046335
0,OG0016789
Mcav_DN101092_c0_g1_i1,OG0002413
Mcav_DN25731_c0_g1_i1,OG0002413
Mcav_DN2935_c0_g3_i2,OG0002413
Mcav_DN49943_c0_g1_i2,OG0002413
Mcav_DN138884_c0_g1_i1,OG0008436
Mcav_DN84954_c0_g1_i4,OG0008436
0,OG0046334
Mcav_DN17816_c1_g1_i6,OG0002410
Mcav_DN323_c0_g1_i6,OG0002410
Mcav_DN323_c1_g1_i1,OG0002410
Mcav_DN38318_c1_g1_i1,OG0002410
Mcav_DN94622_c0_g2_i1,OG0002410
Mcav_DN243164_c0_g1_i1,OG0008437
0,OG0046333
Mcav_DN2367_c1_g2_i1,OG0002411
Mcav_DN74731_c0_g1_i4,OG0002411
Mcav_DN199091_c0_g1_i1,OG0008434
Mcav_DN39442_c0_g1_i2,OG0008434
0,OG0046332
Mcav_DN50048_c0_g1_i2,OG0008435
Mcav_DN50048_c0_g2_i1,OG0008435
0,OG0046331
0,OG0046330
Mcav_DN343799_c0_g1_i2,OG0016788
Mcav_DN17555_c0_g1_i6,OG0000481
Mcav_DN19553_c0_g1_i17,OG0000481
Mcav_DN237118_c0_g1_i1,OG0000481
Mcav_DN38562_c0_g1_i1,OG0000481
Mcav_DN43762_c0_g1_i1,OG0000481
Mcav_DN48747_c0_g2_i1,OG0000481
Mcav_DN165951_c0_g1_i1,OG0002900
Mcav_DN50044_c0_g1_i8,OG0002900
Mcav_DN50044_c1_g1_i1,OG0002900
Mcav_DN1174_c0_g1_i2,OG0002901
Mcav_DN333632_c0_g1_i1,OG0002901
Mcav_DN14515_c0_g2_i2,OG0002902
Mcav_DN68570_c0_g1_i4,OG0002902
Mcav_DN56974_c0_g1_i2,OG0002903
Mcav_DN5989_c0_g1_i1,OG0002904
Mcav_DN9815_c1_g2_i6,OG0002904
Mcav_DN129985_c0_g1_i5,OG0002905
Mcav_DN40050_c0_g1_i3,OG0002905
Mcav_DN13934_c0_g2_i1,OG0002906
Mcav_DN20282_c0_g1_i1,OG0002906
Mcav_DN44326_c0_g1_i2,OG0002907
Mcav_DN131827_c0_g1_i17,OG0002908
Mcav_DN131827_c0_g2_i1,OG0002908
Mcav_DN27985_c0_g2_i1,OG0002908
Mcav_DN13419_c0_g1_i12,OG0002909
0,OG0046219
Mcav_DN8173_c0_g1_i4,OG0005611
Mcav_DN8173_c0_g2_i1,OG0005611
Mcav_DN14998_c0_g1_i4,OG0002418
Mcav_DN14998_c0_g1_i4,OG0002418
Mcav_DN195587_c0_g1_i1,OG0002418
Mcav_DN44958_c0_g1_i5,OG0005610
Mcav_DN44958_c1_g1_i1,OG0005610
Mcav_DN44958_c2_g1_i1,OG0005610
Mcav_DN11954_c0_g1_i1,OG0002419
Mcav_DN426993_c0_g1_i1,OG0002419
Mcav_DN7179_c0_g2_i1,OG0002419
Mcav_DN243540_c0_g1_i4,OG0005613
Mcav_DN45498_c0_g1_i20,OG0035223
Mcav_DN151788_c0_g1_i1,OG0005612
Mcav_DN72570_c0_g1_i2,OG0005612
Mcav_DN40556_c0_g1_i19,OG0043005
0,OG0035222
Mcav_DN31525_c0_g1_i1,OG0005615
Mcav_DN160463_c0_g1_i1,OG0035221
Mcav_DN24597_c0_g1_i1,OG0005614
Mcav_DN4330_c0_g1_i22,OG0005614
0,OG0035220
Mcav_DN157900_c0_g1_i1,OG0000225
Mcav_DN298442_c0_g1_i1,OG0000225
Mcav_DN308838_c0_g1_i1,OG0000225
Mcav_DN38178_c0_g4_i1,OG0000225
Mcav_DN51301_c0_g1_i1,OG0000225
Mcav_DN51301_c0_g2_i2,OG0000225
Mcav_DN60372_c0_g1_i5,OG0000225
Mcav_DN99833_c0_g1_i1,OG0000225
Mcav_DN37342_c0_g1_i3,OG0042439
0,OG0035227
Mcav_DN48217_c0_g1_i6,OG0000224
Mcav_DN64831_c1_g1_i1,OG0000224
Mcav_DN84050_c3_g1_i1,OG0000224
0,OG0035226
Mcav_DN316039_c0_g1_i1,OG0041417
Mcav_DN405068_c0_g1_i1,OG0043002
0,OG0035225
Mcav_DN31592_c0_g1_i2,OG0041416
0,OG0035224
Mcav_DN3158_c0_g1_i1,OG0041415
Mcav_DN61800_c0_g1_i2,OG0044528
Mcav_DN31561_c1_g1_i2,OG0041414
Mcav_DN6182_c1_g1_i5,OG0044529
Mcav_DN31548_c0_g2_i8,OG0041413
Mcav_DN31545_c0_g1_i2,OG0041412
Mcav_DN298713_c0_g1_i1,OG0032482
0,OG0032483
0,OG0032480
0,OG0032481
Mcav_DN54826_c0_g1_i1,OG0032486
0,OG0032487
0,OG0032484
0,OG0032485
Mcav_DN201035_c0_g1_i1,OG0032488
0,OG0032489
Mcav_DN159399_c0_g1_i1,OG0038124
Mcav_DN74840_c0_g1_i2,OG0045168
Mcav_DN7475_c0_g1_i6,OG0045163
Mcav_DN74756_c0_g1_i1,OG0045162
Mcav_DN74702_c0_g1_i1,OG0045161
Mcav_DN74700_c0_g1_i1,OG0045160
Mcav_DN74838_c0_g1_i1,OG0045167
Mcav_DN74783_c0_g1_i1,OG0045166
Mcav_DN74768_c0_g2_i2,OG0045165
Mcav_DN74760_c0_g1_i2,OG0045164
0,OG0008425
Mcav_DN24312_c0_g1_i4,OG0008424
Mcav_DN66066_c0_g1_i3,OG0008427
Mcav_DN66066_c0_g2_i1,OG0008427
Mcav_DN399417_c0_g1_i1,OG0008426
Mcav_DN29358_c0_g1_i1,OG0008421
Mcav_DN68826_c0_g1_i2,OG0008420
Mcav_DN17050_c0_g1_i1,OG0008423
0,OG0008422
Mcav_DN3160_c0_g1_i8,OG0041418
Mcav_DN12186_c0_g1_i4,OG0008429
Mcav_DN45331_c0_g1_i6,OG0008428
Mcav_DN388190_c0_g2_i1,OG0013902
Mcav_DN11167_c0_g1_i1,OG0013903
Mcav_DN118241_c0_g1_i2,OG0013900
Mcav_DN118241_c0_g2_i2,OG0013900
Mcav_DN48279_c1_g1_i4,OG0013901
Mcav_DN75232_c0_g1_i1,OG0013906
Mcav_DN2674_c0_g2_i1,OG0013907
Mcav_DN32703_c0_g1_i5,OG0013904
Mcav_DN6595_c0_g1_i9,OG0013905
Mcav_DN6595_c0_g2_i3,OG0013905
Mcav_DN1187_c0_g4_i2,OG0013908
Mcav_DN245285_c1_g1_i1,OG0013909
Mcav_DN84948_c0_g1_i1,OG0013909
Mcav_DN59563_c0_g1_i1,OG0044418
Mcav_DN244262_c0_g1_i1,OG0039852
Mcav_DN11326_c0_g2_i1,OG0000218
Mcav_DN17228_c0_g1_i11,OG0000218
Mcav_DN23411_c0_g2_i15,OG0000218
Mcav_DN42562_c0_g1_i2,OG0000218
Mcav_DN76934_c1_g5_i1,OG0000218
Mcav_DN15990_c0_g1_i1,OG0000219
Mcav_DN28161_c0_g1_i3,OG0000219
Mcav_DN28209_c0_g1_i17,OG0000219
Mcav_DN30877_c0_g1_i3,OG0000219
Mcav_DN38678_c0_g1_i12,OG0000219
Mcav_DN49765_c0_g1_i11,OG0000219
Mcav_DN49765_c0_g2_i1,OG0000219
Mcav_DN84823_c0_g2_i7,OG0000219
Mcav_DN59825_c0_g2_i2,OG0033837
Mcav_DN63301_c0_g1_i4,OG0033289
Mcav_DN119612_c1_g2_i1,OG0033288
0,OG0033287
Mcav_DN102100_c0_g1_i2,OG0033286
0,OG0033285
0,OG0033284
0,OG0033283
Mcav_DN301927_c0_g1_i1,OG0033282
0,OG0033281
0,OG0033280
Mcav_DN1195_c0_g1_i1,OG0036759
Mcav_DN244297_c0_g1_i1,OG0039856
0,OG0033833
Mcav_DN17890_c0_g2_i3,OG0029149
Mcav_DN17884_c0_g1_i1,OG0029148
Mcav_DN17817_c0_g1_i4,OG0029143
Mcav_DN17811_c0_g1_i2,OG0029142
Mcav_DN177_c0_g2_i1,OG0029141
Mcav_DN17766_c0_g1_i30,OG0029140
Mcav_DN225179_c0_g1_i1,OG0029140
Mcav_DN178637_c0_g1_i1,OG0029147
Mcav_DN360712_c0_g1_i1,OG0029147
Mcav_DN17834_c0_g2_i1,OG0029146
Mcav_DN17833_c0_g1_i2,OG0029145
Mcav_DN17822_c0_g1_i1,OG0029144
Mcav_DN242311_c0_g1_i1,OG0039735
0,OG0016998
Mcav_DN4340_c0_g4_i1,OG0016999
Mcav_DN89743_c0_g1_i4,OG0045781
Mcav_DN24226_c0_g1_i2,OG0039734
Mcav_DN75493_c0_g1_i1,OG0016992
Mcav_DN19769_c1_g2_i2,OG0016993
Mcav_DN173666_c0_g1_i1,OG0016990
Mcav_DN26934_c0_g1_i14,OG0016990
Mcav_DN42962_c0_g1_i1,OG0016990
Mcav_DN292235_c0_g1_i1,OG0016991
Mcav_DN117804_c0_g1_i1,OG0016996
Mcav_DN31230_c0_g1_i6,OG0016997
Mcav_DN37691_c0_g1_i1,OG0016997
0,OG0016994
0,OG0016995
0,OG0033755
0,OG0022735
0,OG0033757
0,OG0033756
0,OG0033751
Mcav_DN43496_c1_g3_i1,OG0033750
Mcav_DN15432_c0_g1_i11,OG0028898
Mcav_DN164420_c0_g1_i1,OG0028898
Mcav_DN27078_c0_g1_i4,OG0022734
Mcav_DN1542_c0_g1_i8,OG0028896
Mcav_DN154301_c0_g1_i1,OG0028897
Mcav_DN154169_c0_g1_i1,OG0028894
Mcav_DN15428_c0_g1_i8,OG0028895
Mcav_DN15405_c0_g1_i23,OG0028892
Mcav_DN160016_c0_g1_i1,OG0022737
Mcav_DN154013_c0_g1_i2,OG0028890
Mcav_DN154053_c0_g1_i1,OG0028891
Mcav_DN56032_c0_g1_i2,OG0024759
Mcav_DN338724_c0_g1_i2,OG0022736
Mcav_DN24221_c0_g1_i1,OG0039733
Mcav_DN24063_c0_g1_i2,OG0024758
Mcav_DN31820_c0_g1_i4,OG0022731
Mcav_DN24220_c0_g1_i2,OG0039732
Mcav_DN148307_c0_g1_i1,OG0022730
Mcav_DN322176_c0_g1_i1,OG0018975
Mcav_DN214_c0_g1_i2,OG0022733
Mcav_DN42042_c0_g2_i1,OG0043191
Mcav_DN146847_c0_g1_i1,OG0022732
Mcav_DN62094_c0_g1_i1,OG0003749
Mcav_DN218954_c0_g1_i1,OG0003748
Mcav_DN27983_c0_g1_i4,OG0003748
Mcav_DN149058_c0_g1_i1,OG0003741
Mcav_DN38577_c0_g6_i1,OG0003741
Mcav_DN116996_c0_g1_i2,OG0003740
Mcav_DN152744_c0_g1_i1,OG0003740
Mcav_DN1790_c0_g1_i1,OG0003740
Mcav_DN24135_c0_g2_i1,OG0003743
Mcav_DN38816_c0_g1_i2,OG0003743
Mcav_DN306389_c0_g1_i1,OG0003742
0,OG0003745
Mcav_DN13909_c0_g1_i1,OG0003744
Mcav_DN4413_c0_g2_i1,OG0003744
Mcav_DN21970_c0_g1_i6,OG0003747
Mcav_DN21970_c0_g2_i8,OG0003747
Mcav_DN74890_c0_g1_i6,OG0003746
0,OG0047147
0,OG0047146
0,OG0047145
0,OG0047144
0,OG0047143
0,OG0047142
0,OG0047141
Mcav_DN60444_c0_g2_i1,OG0024750
Mcav_DN420692_c0_g1_i1,OG0043197
0,OG0047149
Mcav_DN41800_c0_g2_i1,OG0043167
Mcav_DN12568_c0_g1_i11,OG0017119
Mcav_DN12337_c5_g1_i2,OG0017118
0,OG0017115
0,OG0017114
0,OG0017117
Mcav_DN14723_c0_g1_i2,OG0017116
Mcav_DN414661_c0_g1_i1,OG0017116
0,OG0017111
Mcav_DN7152_c0_g1_i2,OG0017110
0,OG0017113
Mcav_DN10219_c0_g1_i2,OG0017112
Mcav_DN6400_c0_g1_i1,OG0024757
Mcav_DN342766_c0_g1_i1,OG0024756
Mcav_DN4179_c0_g2_i2,OG0043166
Mcav_DN13054_c0_g1_i2,OG0010769
Mcav_DN1849_c1_g2_i1,OG0010768
Mcav_DN19773_c0_g4_i1,OG0010763
Mcav_DN43683_c0_g1_i2,OG0010762
Mcav_DN9370_c1_g1_i4,OG0010761
Mcav_DN24617_c1_g2_i6,OG0010760
Mcav_DN14958_c0_g1_i1,OG0010767
Mcav_DN5939_c1_g2_i1,OG0010766
Mcav_DN2954_c0_g1_i2,OG0010765
Mcav_DN11629_c0_g1_i6,OG0010764
Mcav_DN36886_c0_g1_i3,OG0019089
0,OG0005801
Mcav_DN13442_c0_g1_i3,OG0012691
Mcav_DN198333_c0_g1_i1,OG0012691
Mcav_DN339979_c0_g1_i1,OG0012690
Mcav_DN45962_c0_g1_i7,OG0012693
Mcav_DN124966_c1_g2_i1,OG0012692
Mcav_DN63988_c0_g1_i1,OG0012695
Mcav_DN154248_c0_g1_i1,OG0012694
Mcav_DN101947_c0_g1_i1,OG0012697
Mcav_DN1187_c0_g2_i2,OG0012696
Mcav_DN390708_c0_g1_i1,OG0012699
Mcav_DN46985_c0_g1_i3,OG0012698
Mcav_DN34283_c1_g1_i1,OG0026124
Mcav_DN40566_c0_g1_i13,OG0043009
Mcav_DN36817_c1_g1_i3,OG0019086
Mcav_DN36817_c1_g1_i3,OG0019086
Mcav_DN3814_c0_g1_i1,OG0005808
Mcav_DN789_c0_g1_i1,OG0005808
Mcav_DN36548_c0_g2_i7,OG0019080
Mcav_DN17923_c0_g1_i17,OG0029153
Mcav_DN55002_c0_g1_i4,OG0026126
Mcav_DN301154_c0_g1_i1,OG0041201
0,OG0011418
Mcav_DN8836_c0_g1_i16,OG0011419
Mcav_DN93456_c0_g1_i5,OG0011412
Mcav_DN25609_c0_g1_i2,OG0011413
Mcav_DN6978_c1_g2_i1,OG0011410
Mcav_DN19986_c0_g1_i3,OG0011411
Mcav_DN14039_c0_g1_i12,OG0011416
Mcav_DN16066_c0_g1_i5,OG0011417
Mcav_DN78443_c0_g1_i7,OG0011414
0,OG0011415
Mcav_DN248379_c0_g1_i1,OG0040033
Mcav_DN193700_c0_g1_i1,OG0013120
Mcav_DN294240_c0_g1_i1,OG0013120
Mcav_DN292142_c0_g1_i1,OG0013121
Mcav_DN67102_c0_g1_i4,OG0013122
Mcav_DN33854_c0_g1_i2,OG0013123
Mcav_DN242570_c0_g1_i2,OG0013124
Mcav_DN344126_c0_g1_i1,OG0013125
Mcav_DN85750_c0_g1_i6,OG0013126
Mcav_DN85750_c0_g1_i6,OG0013126
Mcav_DN13101_c0_g1_i1,OG0013127
Mcav_DN249038_c0_g1_i1,OG0013128
Mcav_DN54973_c0_g1_i3,OG0013129
Mcav_DN197058_c0_g1_i1,OG0032589
Mcav_DN152670_c0_g1_i1,OG0037902
Mcav_DN24761_c0_g1_i2,OG0033743
0,OG0023769
Mcav_DN61086_c0_g2_i15,OG0023768
Mcav_DN26920_c0_g1_i3,OG0040491
Mcav_DN58034_c0_g1_i1,OG0023761
Mcav_DN8002_c1_g1_i11,OG0023760
Mcav_DN26464_c0_g1_i4,OG0023763
0,OG0023762
Mcav_DN39647_c0_g3_i2,OG0023765
Mcav_DN29237_c0_g1_i1,OG0023764
Mcav_DN248799_c0_g1_i1,OG0023767
0,OG0023766
Mcav_DN388345_c0_g1_i1,OG0032588
Mcav_DN26924_c0_g1_i2,OG0040493
Mcav_DN26930_c0_g1_i5,OG0040494
Mcav_DN26932_c0_g1_i1,OG0040495
Mcav_DN1095_c0_g1_i1,OG0009291
Mcav_DN4395_c0_g1_i1,OG0009290
Mcav_DN7350_c0_g1_i1,OG0009293
Mcav_DN5014_c0_g1_i4,OG0009292
Mcav_DN8120_c0_g1_i1,OG0009295
Mcav_DN21575_c0_g1_i2,OG0009294
Mcav_DN68621_c1_g2_i2,OG0009297
Mcav_DN22209_c0_g2_i4,OG0009296
0,OG0009299
Mcav_DN25970_c1_g1_i2,OG0009298
Mcav_DN7676_c1_g1_i2,OG0009298
Mcav_DN269525_c0_g1_i1,OG0040497
Mcav_DN23975_c0_g2_i1,OG0026681
Mcav_DN159429_c0_g1_i1,OG0026680
0,OG0026683
0,OG0026682
Mcav_DN10394_c4_g1_i8,OG0026685
Mcav_DN14232_c1_g2_i11,OG0026685
0,OG0026684
0,OG0026687
Mcav_DN11109_c0_g1_i7,OG0026686
Mcav_DN52506_c0_g1_i4,OG0026689
0,OG0026688
Mcav_DN35312_c0_g1_i7,OG0015405
Mcav_DN4611_c0_g1_i3,OG0015404
Mcav_DN4611_c0_g2_i3,OG0015404
Mcav_DN25248_c0_g1_i8,OG0015407
Mcav_DN38953_c0_g1_i1,OG0015407
Mcav_DN5801_c0_g1_i3,OG0015406
Mcav_DN33974_c1_g1_i3,OG0015401
Mcav_DN24216_c0_g1_i1,OG0015400
Mcav_DN151963_c0_g1_i1,OG0015403
Mcav_DN22541_c0_g1_i3,OG0015402
Mcav_DN64856_c2_g4_i1,OG0015409
0,OG0015408
0,OG0033983
Mcav_DN58104_c0_g1_i2,OG0023349
Mcav_DN44456_c0_g1_i9,OG0025088
Mcav_DN1585_c0_g1_i5,OG0025089
Mcav_DN82159_c1_g1_i1,OG0025089
Mcav_DN373375_c0_g1_i1,OG0025082
Mcav_DN29353_c0_g1_i1,OG0025083
Mcav_DN19090_c0_g1_i3,OG0025080
Mcav_DN4409_c0_g2_i2,OG0025081
Mcav_DN147905_c0_g1_i1,OG0025086
Mcav_DN43535_c0_g2_i1,OG0025087
Mcav_DN31773_c0_g1_i3,OG0025084
0,OG0025085
Mcav_DN246598_c0_g1_i1,OG0017928
Mcav_DN39921_c0_g1_i1,OG0017929
Mcav_DN2489_c0_g1_i6,OG0018758
Mcav_DN249027_c0_g1_i1,OG0018759
Mcav_DN366674_c0_g1_i1,OG0018759
Mcav_DN24804_c0_g1_i3,OG0018756
Mcav_DN24893_c0_g1_i16,OG0018757
Mcav_DN24893_c0_g2_i2,OG0018757
Mcav_DN245533_c0_g1_i1,OG0017926
Mcav_DN78750_c0_g1_i2,OG0017926
Mcav_DN24798_c0_g1_i7,OG0018755
Mcav_DN30430_c0_g1_i2,OG0018755
Mcav_DN246619_c0_g1_i4,OG0018752
Mcav_DN24704_c0_g1_i2,OG0018753
Mcav_DN246295_c0_g1_i1,OG0018750
Mcav_DN391538_c0_g1_i2,OG0018750
Mcav_DN246484_c0_g1_i1,OG0018751
Mcav_DN56757_c0_g1_i5,OG0018751
Mcav_DN130049_c0_g1_i1,OG0024931
Mcav_DN21565_c0_g1_i1,OG0024930
Mcav_DN246113_c0_g1_i2,OG0024933
Mcav_DN52304_c0_g2_i1,OG0024932
Mcav_DN38149_c0_g1_i1,OG0024935
Mcav_DN154548_c0_g1_i1,OG0024934
Mcav_DN38755_c0_g1_i1,OG0024937
Mcav_DN12271_c1_g2_i1,OG0024936
Mcav_DN24857_c0_g1_i53,OG0024939
Mcav_DN174350_c0_g1_i1,OG0024938
Mcav_DN165778_c0_g1_i1,OG0038251
Mcav_DN16575_c0_g1_i2,OG0038250
Mcav_DN16591_c0_g1_i1,OG0038253
Mcav_DN16581_c0_g1_i1,OG0038252
Mcav_DN16620_c0_g1_i1,OG0038255
0,OG0032582
Mcav_DN16624_c0_g1_i9,OG0038257
Mcav_DN166231_c0_g1_i1,OG0038256
Mcav_DN1663_c0_g2_i2,OG0038259
Mcav_DN16631_c0_g1_i1,OG0038258
0,OG0046169
0,OG0025330
0,OG0025331
0,OG0025332
0,OG0025333
Mcav_DN13900_c0_g1_i3,OG0025334
Mcav_DN37869_c0_g1_i4,OG0025335
0,OG0025336
Mcav_DN396_c0_g1_i4,OG0025337
Mcav_DN17539_c0_g2_i4,OG0025338
Mcav_DN24817_c0_g1_i3,OG0025339
0,OG0024687
Mcav_DN16614_c0_g1_i15,OG0024686
Mcav_DN7988_c0_g1_i1,OG0024685
Mcav_DN25050_c0_g3_i1,OG0024684
Mcav_DN11848_c0_g1_i1,OG0024683
Mcav_DN25051_c0_g2_i1,OG0024682
Mcav_DN734_c0_g2_i1,OG0024681
Mcav_DN17128_c0_g3_i1,OG0024680
Mcav_DN245940_c0_g1_i4,OG0024689
Mcav_DN54976_c0_g1_i1,OG0024688
Mcav_DN28896_c0_g2_i1,OG0020308
Mcav_DN340768_c0_g1_i1,OG0020309
0,OG0020306
Mcav_DN42999_c0_g1_i1,OG0020307
Mcav_DN243392_c0_g1_i1,OG0020304
Mcav_DN245706_c0_g1_i1,OG0020305
Mcav_DN388763_c0_g1_i1,OG0020302
0,OG0020303
Mcav_DN395915_c0_g1_i1,OG0020300
Mcav_DN87054_c0_g1_i1,OG0020301
Mcav_DN6005_c1_g1_i3,OG0019401
Mcav_DN59867_c0_g1_i3,OG0019400
Mcav_DN60267_c0_g2_i10,OG0019403
Mcav_DN60095_c0_g1_i4,OG0019402
Mcav_DN60095_c1_g1_i2,OG0019402
Mcav_DN60337_c0_g1_i1,OG0019405
Mcav_DN60291_c0_g2_i1,OG0019404
Mcav_DN61067_c1_g1_i5,OG0019407
Mcav_DN60374_c0_g1_i1,OG0019406
Mcav_DN6138_c1_g1_i11,OG0019409
Mcav_DN61238_c0_g2_i1,OG0019408
Mcav_DN27614_c0_g1_i2,OG0030086
Mcav_DN27614_c0_g2_i5,OG0030087
Mcav_DN27543_c0_g1_i2,OG0030080
Mcav_DN275480_c0_g1_i1,OG0030081
Mcav_DN342104_c0_g1_i1,OG0030081
Mcav_DN27557_c0_g2_i1,OG0030082
Mcav_DN27583_c0_g2_i1,OG0030083
0,OG0047153
Mcav_DN396838_c0_g1_i1,OG0001879
Mcav_DN42244_c0_g1_i5,OG0001879
Mcav_DN11453_c0_g1_i25,OG0001878
Mcav_DN12285_c0_g1_i2,OG0001878
Mcav_DN24946_c1_g1_i1,OG0001878
Mcav_DN24946_c1_g2_i1,OG0001878
Mcav_DN54131_c1_g1_i1,OG0001878
Mcav_DN97011_c0_g1_i1,OG0001878
Mcav_DN10463_c0_g4_i1,OG0001875
Mcav_DN17266_c0_g1_i2,OG0001874
Mcav_DN5596_c0_g1_i3,OG0001874
Mcav_DN14589_c0_g1_i3,OG0001877
Mcav_DN11820_c0_g5_i2,OG0001876
Mcav_DN122896_c0_g1_i1,OG0001876
Mcav_DN310867_c0_g1_i1,OG0001876
Mcav_DN47601_c3_g1_i1,OG0001876
Mcav_DN49902_c4_g1_i1,OG0001876
Mcav_DN96908_c0_g1_i1,OG0001876
Mcav_DN329_c1_g1_i6,OG0001871
Mcav_DN2550_c1_g1_i1,OG0001870
Mcav_DN30296_c1_g1_i1,OG0001870
Mcav_DN419522_c0_g1_i1,OG0001870
Mcav_DN153808_c0_g1_i3,OG0001873
Mcav_DN66160_c0_g1_i2,OG0001873
Mcav_DN66160_c0_g1_i2,OG0001873
Mcav_DN92144_c0_g1_i1,OG0001873
Mcav_DN11679_c0_g1_i1,OG0001872
0,OG0047156
Mcav_DN149721_c0_g1_i1,OG0017602
Mcav_DN208885_c0_g1_i1,OG0017602
0,OG0047157
Mcav_DN273625_c0_g1_i1,OG0035564
0,OG0035565
Mcav_DN163147_c0_g1_i2,OG0035566
0,OG0035567
Mcav_DN261048_c0_g1_i1,OG0035560
Mcav_DN354451_c0_g1_i1,OG0017605
Mcav_DN389046_c0_g1_i1,OG0035562
0,OG0035563
0,OG0035568
Mcav_DN203515_c0_g1_i1,OG0035569
Mcav_DN415113_c0_g1_i1,OG0031025
Mcav_DN61759_c1_g1_i1,OG0031025
Mcav_DN41464_c0_g2_i1,OG0031024
Mcav_DN41537_c0_g1_i1,OG0031027
Mcav_DN41528_c0_g1_i1,OG0031026
Mcav_DN41241_c0_g2_i8,OG0031021
Mcav_DN41205_c1_g1_i1,OG0031020
Mcav_DN413938_c0_g1_i1,OG0031023
Mcav_DN93895_c0_g1_i9,OG0031023
Mcav_DN412918_c0_g1_i1,OG0031022
Mcav_DN48876_c0_g1_i2,OG0031022
Mcav_DN41631_c0_g2_i2,OG0031029
Mcav_DN4159_c0_g1_i1,OG0031028
0,OG0036039
0,OG0036038
Mcav_DN78565_c0_g1_i10,OG0007334
Mcav_DN31402_c0_g1_i3,OG0007335
Mcav_DN12835_c0_g2_i1,OG0007336
Mcav_DN84943_c0_g1_i6,OG0007336
Mcav_DN101129_c0_g1_i1,OG0007337
Mcav_DN14834_c0_g2_i2,OG0007337
Mcav_DN18536_c0_g1_i1,OG0007337
0,OG0007330
Mcav_DN208853_c0_g1_i1,OG0007331
Mcav_DN260847_c0_g1_i1,OG0007331
Mcav_DN358562_c0_g1_i1,OG0007331
Mcav_DN65280_c0_g1_i1,OG0007332
Mcav_DN18225_c0_g2_i11,OG0007333
Mcav_DN101161_c0_g1_i1,OG0007338
Mcav_DN101397_c0_g1_i1,OG0007339
Mcav_DN25279_c1_g1_i9,OG0007339
Mcav_DN2323_c0_g3_i2,OG0039618
Mcav_DN23241_c0_g1_i7,OG0039619
Mcav_DN19055_c0_g2_i2,OG0027651
Mcav_DN14213_c0_g1_i9,OG0027650
Mcav_DN253363_c0_g1_i1,OG0027653
Mcav_DN342860_c0_g1_i1,OG0027652
Mcav_DN251984_c0_g1_i1,OG0027655
Mcav_DN250459_c0_g1_i1,OG0027654
Mcav_DN70254_c0_g2_i1,OG0027657
