Orthogroup,Ofav_contig
OG0012128,
OG0012129,
OG0012130,
OG0012131,
OG0012132,
OG0012133,
OG0012134,XP_020611843.1
OG0012135,
OG0012136,
OG0012137,
OG0012138,
OG0012139,
OG0012140,XP_020624666.1
OG0012141,
OG0012142,
OG0012143,XP_020615839.1
OG0012144,
OG0012145,
OG0012146,
OG0012147,
OG0012148,"XP_020614050.1, XP_020614052.1, XP_020619853.1"
OG0012149,
OG0012150,XP_020614566.1
OG0012151,XP_020619746.1
OG0012152,"XP_020612138.1, XP_020617615.1"
OG0012153,"XP_020621627.1, XP_020621680.1"
OG0012154,
OG0012155,
OG0012156,
OG0012157,
OG0012158,
OG0012159,
OG0012160,
OG0012161,
OG0012162,
OG0012163,
OG0012164,
OG0012165,
OG0012166,
OG0012167,
OG0012168,
OG0012169,
OG0012170,
OG0012171,
OG0012172,
OG0012173,
OG0012174,
OG0012175,XP_020611327.1
OG0012176,XP_020617601.1
OG0012177,
OG0012178,
OG0012179,
OG0012180,
OG0012181,
OG0012182,
OG0012183,
OG0012184,
OG0012185,
OG0012186,
OG0012187,
OG0012188,XP_020623286.1
OG0012189,XP_020631763.1
OG0012190,
OG0012191,
OG0012192,
OG0012193,
OG0012194,
OG0012195,
OG0012196,
OG0012197,
OG0012198,
OG0012199,XP_020602789.1
OG0012200,XP_020620772.1
OG0012201,
OG0012202,
OG0012203,XP_020613907.1
OG0012204,
OG0012205,
OG0012206,
OG0012207,
OG0012208,
OG0012209,XP_020605772.1
OG0012210,
OG0012211,
OG0012212,
OG0012213,
OG0012214,
OG0012215,
OG0012216,
OG0012217,
OG0012218,XP_020623762.1
OG0012219,
OG0012220,
OG0012221,
OG0012222,
OG0012223,XP_020615604.1
OG0012224,
OG0012225,
OG0012226,
OG0012227,
OG0012228,XP_020604165.1
OG0012229,
OG0012230,
OG0012231,XP_020601946.1
OG0012232,
OG0012233,"XP_020616003.1, XP_020625634.1"
OG0012234,
OG0012235,XP_020616818.1
OG0012236,
OG0012237,
OG0012238,
OG0012239,
OG0012240,
OG0012241,
OG0012242,XP_020617602.1
OG0012243,
OG0012244,
OG0012245,"XP_020609787.1, XP_020618063.1"
OG0012246,
OG0012247,
OG0012248,XP_020614124.1
OG0012249,
OG0012250,
OG0012251,
OG0012252,
OG0012253,
OG0012254,
OG0012255,
OG0012256,
OG0012257,
OG0012258,
OG0012259,XP_020609485.1
OG0012260,
OG0012261,XP_020632802.1
OG0012262,
OG0012263,
OG0012264,
OG0012265,
OG0012266,
OG0012267,
OG0012268,
OG0012269,"XP_020617882.1, XP_020632531.1"
OG0012270,
OG0012271,
OG0012272,"XP_020619131.1, XP_020627432.1"
OG0012273,XP_020629248.1
OG0012274,
OG0012275,
OG0012276,
OG0012277,
OG0012278,
OG0012279,
OG0012280,
OG0012281,
OG0012282,
OG0012283,
OG0012284,
OG0012285,
OG0012286,
OG0012287,
OG0012288,
OG0012289,
OG0012290,
OG0012291,"XP_020614928.1, XP_020630290.1"
OG0012292,XP_020602460.1
OG0012293,
OG0012294,XP_020600426.1
OG0012295,
OG0012296,XP_020630675.1
OG0012297,XP_020612115.1
OG0012298,
OG0012299,
OG0012300,
OG0012301,
OG0012302,
OG0012303,
OG0012304,
OG0012305,
OG0012306,
OG0012307,XP_020629053.1
OG0012308,
OG0012309,XP_020609702.1
OG0012310,XP_020632553.1
OG0012311,
OG0012312,
OG0012313,
OG0012314,
OG0012315,
OG0012316,
OG0012317,XP_020610755.1
OG0012318,XP_020601006.1
OG0012319,
OG0012320,XP_020604559.1
OG0012321,
OG0012322,
OG0012323,
OG0012324,
OG0012325,XP_020613377.1
OG0012326,
OG0012327,
OG0012328,
OG0012329,
OG0012330,XP_020601039.1
OG0012331,
OG0012332,XP_020625113.1
OG0012333,
OG0012334,
OG0012335,
OG0012336,XP_020617760.1
OG0012337,
OG0012338,XP_020616392.1
OG0012339,"XP_020621366.1, XP_020621369.1"
OG0012340,XP_020609239.1
OG0012341,
OG0012342,XP_020628195.1
OG0012343,
OG0012344,
OG0012345,XP_020630887.1
OG0012346,
OG0012347,
OG0012348,
OG0012349,XP_020627456.1
OG0012350,
OG0012351,XP_020627543.1
OG0012352,"XP_020608156.1, XP_020629095.1"
OG0012353,
OG0012354,
OG0012355,XP_020603195.1
OG0012356,XP_020626969.1
OG0012357,XP_020617679.1
OG0012358,
OG0012359,
OG0012360,XP_020609970.1
OG0012361,
OG0012362,
OG0012363,XP_020622947.1
OG0012364,XP_020617761.1
OG0012365,
OG0012366,
OG0012367,XP_020627054.1
OG0012368,
OG0012369,XP_020625214.1
OG0012370,XP_020604216.1
OG0012371,
OG0012372,
OG0012373,
OG0012374,
OG0012375,
OG0012376,XP_020617688.1
OG0012377,XP_020618233.1
OG0012378,
OG0012379,
OG0012380,
OG0012381,
OG0012382,XP_020613972.1
OG0012383,
OG0012384,XP_020602448.1
OG0012385,XP_020615009.1
OG0012386,
OG0012387,
OG0012388,XP_020603896.1
OG0012389,XP_020630744.1
OG0012390,
OG0012391,
OG0012392,
OG0012393,XP_020619052.1
OG0012394,XP_020615523.1
OG0012395,XP_020628415.1
OG0012396,
OG0012397,
OG0012398,"XP_020617876.1, XP_020620572.1"
OG0012399,XP_020611082.1
OG0012400,"XP_020614741.1, XP_020627000.1"
OG0012401,
OG0012402,XP_020608954.1
OG0012403,XP_020608080.1
OG0012404,
OG0012405,XP_020616236.1
OG0012406,
OG0012407,XP_020623936.1
OG0012408,XP_020607955.1
OG0012409,
OG0012410,XP_020600834.1
OG0012411,XP_020614522.1
OG0012412,
OG0012413,XP_020630119.1
OG0012414,
OG0012415,
OG0012416,
OG0012417,
OG0012418,XP_020622599.1
OG0012419,
OG0012420,
OG0012421,XP_020612129.1
OG0012422,XP_020612131.1
OG0012423,XP_020628035.1
OG0012424,
OG0012425,
OG0012426,
OG0012427,
OG0012428,
OG0012429,
OG0012430,
OG0012431,XP_020631339.1
OG0012432,XP_020632546.1
OG0012433,
OG0012434,
OG0012435,
OG0012436,XP_020631948.1
OG0012437,
OG0012438,
OG0012439,
OG0012440,
OG0012441,
OG0012442,XP_020623459.1
OG0012443,
OG0012444,
OG0012445,
OG0012446,
OG0012447,XP_020610953.1
OG0012448,
OG0012449,XP_020626156.1
OG0012450,
OG0012451,
OG0012452,XP_020608929.1
OG0012453,XP_020601855.1
OG0012454,
OG0012455,
OG0012456,
OG0012457,XP_020631250.1
OG0012458,
OG0012459,XP_020618421.1
OG0012460,
OG0012461,XP_020613564.1
OG0012462,XP_020604994.1
OG0012463,XP_020615323.1
OG0012464,
OG0012465,
OG0012466,XP_020624293.1
OG0012467,
OG0012468,XP_020600961.1
OG0012469,XP_020621915.1
OG0012470,
OG0012471,XP_020619500.1
OG0012472,
OG0012473,
OG0012474,
OG0012475,
OG0012476,"XP_020604618.1, XP_020624432.1"
OG0012477,XP_020622773.1
OG0012478,
OG0012479,XP_020630122.1
OG0012480,XP_020630569.1
OG0012481,XP_020624077.1
OG0012482,
OG0012483,
OG0012484,XP_020604389.1
OG0012485,XP_020624180.1
OG0012486,XP_020605327.1
OG0012487,"XP_020618702.1, XP_020618703.1"
OG0012488,"XP_020604481.1, XP_020604650.1"
OG0012489,
OG0012490,
OG0012491,XP_020618727.1
OG0012492,"XP_020614728.1, XP_020616406.1"
OG0012493,
OG0012494,XP_020605210.1
OG0012495,
OG0012496,XP_020619243.1
OG0012497,
OG0012498,
OG0012499,XP_020631149.1
OG0012500,"XP_020605661.1, XP_020605663.1"
OG0012501,
OG0012502,
OG0012503,
OG0012504,
OG0012505,XP_020606371.1
OG0012506,XP_020627673.1
OG0012507,
OG0012508,XP_020629340.1
OG0012509,XP_020626557.1
OG0012510,
OG0012511,
OG0012512,
OG0012513,
OG0012514,XP_020623531.1
OG0012515,XP_020614774.1
OG0012516,XP_020603934.1
OG0012517,
OG0012518,
OG0012519,
OG0012520,
OG0012521,XP_020603695.1
OG0012522,
OG0012523,
OG0012524,XP_020618488.1
OG0012525,
OG0012526,XP_020604088.1
OG0012527,
OG0012528,
OG0012529,XP_020616620.1
OG0012530,"XP_020609559.1, XP_020609586.1"
OG0012531,
OG0012532,XP_020617557.1
OG0012533,
OG0012534,
OG0012535,
OG0012536,XP_020628032.1
OG0012537,
OG0012538,
OG0012539,XP_020612260.1
OG0012540,XP_020624472.1
OG0012541,XP_020621044.1
OG0012542,XP_020622086.1
OG0012543,XP_020618684.1
OG0012544,
OG0012545,XP_020619884.1
OG0012546,
OG0012547,
OG0012548,
OG0012549,XP_020619428.1
OG0012550,XP_020608653.1
OG0012551,
OG0012552,XP_020606827.1
OG0012553,XP_020608472.1
OG0012554,
OG0012555,
OG0012556,
OG0012557,
OG0012558,
OG0012559,XP_020605344.1
OG0012560,
OG0012561,
OG0012562,XP_020620489.1
OG0012563,XP_020609359.1
OG0012564,
OG0012565,XP_020611405.1
OG0012566,
OG0012567,
OG0012568,
OG0012569,
OG0012570,XP_020625760.1
OG0012571,XP_020621121.1
OG0012572,
OG0012573,XP_020615051.1
OG0012574,XP_020613886.1
OG0012575,
OG0012576,XP_020616339.1
OG0012577,XP_020632861.1
OG0012578,XP_020615215.1
OG0012579,XP_020611293.1
OG0012580,XP_020632109.1
OG0012581,XP_020626541.1
OG0012582,
OG0012583,XP_020622490.1
OG0012584,
OG0012585,
OG0012586,
OG0012587,XP_020621347.1
OG0012588,
OG0012589,XP_020601459.1
OG0012590,"XP_020612118.1, XP_020627110.1"
OG0012591,XP_020608277.1
OG0012592,"XP_020605309.1, XP_020605361.1"
OG0012593,XP_020627597.1
OG0012594,
OG0012595,"XP_020617343.1, XP_020617368.1, XP_020617371.1"
OG0012596,XP_020617459.1
OG0012597,
OG0012598,XP_020625174.1
OG0012599,
OG0012600,XP_020626912.1
OG0012601,
OG0012602,XP_020610973.1
OG0012603,
OG0012604,
OG0012605,
OG0012606,XP_020602778.1
OG0012607,XP_020621960.1
OG0012608,XP_020616997.1
OG0012609,XP_020625072.1
OG0012610,XP_020621045.1
OG0012611,XP_020600588.1
OG0012612,XP_020618856.1
OG0012613,
OG0012614,XP_020624815.1
OG0012615,XP_020621995.1
OG0012616,
OG0012617,XP_020608694.1
OG0012618,XP_020631879.1
OG0012619,XP_020616920.1
OG0012620,XP_020625929.1
OG0012621,
OG0012622,XP_020603404.1
OG0012623,XP_020616514.1
OG0012624,XP_020610975.1
OG0012625,XP_020608977.1
OG0012626,
OG0012627,XP_020628916.1
OG0012628,XP_020625855.1
OG0012629,
OG0012630,XP_020604342.1
OG0012631,
OG0012632,XP_020612347.1
OG0012633,XP_020622515.1
OG0012634,XP_020625875.1
OG0012635,XP_020628923.1
OG0012636,XP_020611473.1
OG0012637,
OG0012638,XP_020611484.1
OG0012639,XP_020624172.1
OG0012640,XP_020630299.1
OG0012641,XP_020614340.1
OG0012642,XP_020612130.1
OG0012643,
OG0012644,
OG0012645,XP_020603105.1
OG0012646,
OG0012647,XP_020626089.1
OG0012648,XP_020600886.1
OG0012649,XP_020631788.1
OG0012650,
OG0012651,XP_020619805.1
OG0012652,XP_020630572.1
OG0012653,
OG0012654,XP_020614075.1
OG0012655,XP_020606301.1
OG0012656,XP_020625968.1
OG0012657,
OG0012658,XP_020600829.1
OG0012659,XP_020623555.1
OG0012660,
OG0012661,
OG0012662,XP_020601042.1
OG0012663,XP_020606302.1
OG0012664,XP_020609531.1
OG0012665,XP_020626943.1
OG0012666,XP_020602214.1
OG0012667,XP_020603494.1
OG0012668,XP_020601137.1
OG0012669,XP_020618060.1
OG0012670,XP_020631362.1
OG0012671,
OG0012672,XP_020611741.1
OG0012673,XP_020607931.1
OG0012674,
OG0012675,
OG0012676,XP_020632954.1
OG0012677,XP_020631036.1
OG0012678,
OG0012679,
OG0012680,XP_020622682.1
OG0012681,XP_020627916.1
OG0012682,
OG0012683,XP_020609892.1
OG0012684,XP_020615146.1
OG0012685,
OG0012686,XP_020631949.1
OG0012687,XP_020631837.1
OG0012688,
OG0012689,XP_020601602.1
OG0012690,XP_020628307.1
OG0012691,XP_020630929.1
OG0012692,"XP_020619539.1, XP_020619547.1"
OG0012693,
OG0012694,XP_020622320.1
OG0012695,XP_020607757.1
OG0012696,XP_020618132.1
OG0012697,XP_020623645.1
OG0012698,XP_020619497.1
OG0012699,XP_020609471.1
OG0012700,
OG0012701,
OG0012702,XP_020628185.1
OG0012703,"XP_020621749.1, XP_020621980.1"
OG0012704,XP_020613927.1
OG0012705,XP_020619499.1
OG0012706,XP_020600933.1
OG0012707,
OG0012708,XP_020624948.1
OG0012709,
OG0012710,XP_020621420.1
OG0012711,
OG0012712,XP_020632651.1
OG0012713,
OG0012714,XP_020613120.1
OG0012715,
OG0012716,XP_020622674.1
OG0012717,XP_020619841.1
OG0012718,XP_020628485.1
OG0012719,
OG0012720,
OG0012721,
OG0012722,
OG0012723,XP_020622964.1
OG0012724,
OG0012725,XP_020606466.1
OG0012726,
OG0012727,XP_020606729.1
OG0012728,
OG0012729,XP_020617720.1
OG0012730,XP_020617727.1
OG0012731,XP_020630740.1
OG0012732,XP_020611431.1
OG0012733,XP_020625659.1
OG0012734,XP_020600608.1
OG0012735,
OG0012736,
OG0012737,XP_020624673.1
OG0012738,XP_020623544.1
OG0012739,XP_020606204.1
OG0012740,XP_020619036.1
OG0012741,XP_020622552.1
OG0012742,
OG0012743,XP_020630393.1
OG0012744,
OG0012745,
OG0012746,
OG0012747,
OG0012748,XP_020629341.1
OG0012749,XP_020615057.1
OG0012750,XP_020619880.1
OG0012751,XP_020604392.1
OG0012752,
OG0012753,XP_020618174.1
OG0012754,XP_020616767.1
OG0012755,
OG0012756,
OG0012757,
OG0012758,XP_020627192.1
OG0012759,XP_020623379.1
OG0012760,
OG0012761,XP_020615151.1
OG0012762,XP_020630835.1
OG0012763,
OG0012764,XP_020613954.1
OG0012765,XP_020611476.1
OG0012766,XP_020632418.1
OG0012767,XP_020616731.1
OG0012768,XP_020611965.1
OG0012769,XP_020601387.1
OG0012770,XP_020613491.1
OG0012771,
OG0012772,XP_020625517.1
OG0012773,XP_020620900.1
OG0012774,XP_020632235.1
OG0012775,XP_020610167.1
OG0012776,XP_020632020.1
OG0012777,
OG0012778,
OG0012779,XP_020602203.1
OG0012780,
OG0012781,XP_020622424.1
OG0012782,XP_020605226.1
OG0012783,
OG0012784,XP_020620140.1
OG0012785,"XP_020607419.1, XP_020607431.1, XP_020607433.1"
OG0012786,
OG0012787,XP_020621994.1
OG0012788,XP_020628719.1
OG0012789,
OG0012790,XP_020616361.1
OG0012791,XP_020615825.1
OG0012792,XP_020631684.1
OG0012793,
OG0012794,XP_020611414.1
OG0012795,XP_020612719.1
OG0012796,
OG0012797,XP_020631280.1
OG0012798,
OG0012799,
OG0012800,XP_020632031.1
OG0012801,XP_020603436.1
OG0012802,XP_020625816.1
OG0012803,XP_020631764.1
OG0012804,
OG0012805,XP_020602818.1
OG0012806,XP_020623736.1
OG0012807,XP_020612591.1
OG0012808,XP_020620546.1
OG0012809,XP_020615815.1
OG0012810,XP_020605642.1
OG0012811,
OG0012812,
OG0012813,XP_020602972.1
OG0012814,
OG0012815,XP_020605795.1
OG0012816,
OG0012817,XP_020620166.1
OG0012818,
OG0012819,XP_020605799.1
OG0012820,XP_020620278.1
OG0012821,XP_020615753.1
OG0012822,XP_020616159.1
OG0012823,XP_020620074.1
OG0012824,XP_020622056.1
OG0012825,
OG0012826,XP_020610873.1
OG0012827,
OG0012828,
OG0012829,XP_020604712.1
OG0012830,
OG0012831,XP_020623656.1
OG0012832,
OG0012833,XP_020614898.1
OG0012834,XP_020602250.1
OG0012835,XP_020609683.1
OG0012836,XP_020631296.1
OG0012837,
OG0012838,
OG0012839,
OG0012840,XP_020614793.1
OG0012841,XP_020605641.1
OG0012842,XP_020630214.1
OG0012843,"XP_020604762.1, XP_020604936.1"
OG0012844,XP_020617489.1
OG0012845,XP_020630819.1
OG0012846,
OG0012847,XP_020620563.1
OG0012848,XP_020619027.1
OG0012849,XP_020606696.1
OG0012850,
OG0012851,
OG0012852,XP_020604420.1
OG0012853,
OG0012854,XP_020624395.1
OG0012855,XP_020615597.1
OG0012856,XP_020629250.1
OG0012857,XP_020631847.1
OG0012858,"XP_020600638.1, XP_020600639.1"
OG0012859,
OG0012860,XP_020621209.1
OG0012861,XP_020623156.1
OG0012862,XP_020611590.1
OG0012863,XP_020616019.1
OG0012864,XP_020623029.1
OG0012865,"XP_020619712.1, XP_020619713.1"
OG0012866,XP_020601636.1
OG0012867,XP_020624233.1
OG0012868,XP_020606483.1
OG0012869,XP_020630802.1
OG0012870,XP_020609017.1
OG0012871,
OG0012872,XP_020607245.1
OG0012873,XP_020607772.1
OG0012874,
OG0012875,XP_020626594.1
OG0012876,
OG0012877,
OG0012878,XP_020628790.1
OG0012879,XP_020609273.1
OG0012880,XP_020609164.1
OG0012881,
OG0012882,
OG0012883,XP_020629774.1
OG0012884,
OG0012885,XP_020601943.1
OG0012886,
OG0012887,XP_020624056.1
OG0012888,XP_020619175.1
OG0012889,XP_020617763.1
OG0012890,XP_020611564.1
OG0012891,XP_020606056.1
OG0012892,XP_020631224.1
OG0012893,XP_020616653.1
OG0012894,
OG0012895,XP_020624314.1
OG0012896,
OG0012897,XP_020616033.1
OG0012898,XP_020608695.1
OG0012899,
OG0012900,XP_020629391.1
OG0012901,XP_020616944.1
OG0012902,XP_020611430.1
OG0012903,XP_020611721.1
OG0012904,
OG0012905,XP_020630901.1
OG0012906,XP_020607889.1
OG0012907,XP_020617300.1
OG0012908,XP_020610644.1
OG0012909,XP_020604781.1
OG0012910,XP_020627055.1
OG0012911,XP_020603352.1
OG0012912,XP_020608396.1
OG0012913,XP_020604013.1
OG0012914,XP_020630785.1
OG0012915,
OG0012916,XP_020620174.1
OG0012917,
OG0012918,XP_020631883.1
OG0012919,XP_020615976.1
OG0012920,XP_020604109.1
OG0012921,XP_020601310.1
OG0012922,XP_020607034.1
OG0012923,XP_020629331.1
OG0012924,XP_020614621.1
OG0012925,XP_020601371.1
OG0012926,XP_020619439.1
OG0012927,XP_020624462.1
OG0012928,XP_020607398.1
OG0012929,XP_020603071.1
OG0012930,XP_020619847.1
OG0012931,
OG0012932,XP_020600800.1
OG0012933,XP_020631689.1
OG0012934,XP_020603763.1
OG0012935,XP_020618848.1
OG0012936,
OG0012937,XP_020627635.1
OG0012938,XP_020606942.1
OG0012939,XP_020621213.1
OG0012940,
OG0012941,
OG0012942,XP_020625827.1
OG0012943,XP_020601581.1
OG0012944,
OG0012945,XP_020615163.1
OG0012946,XP_020625616.1
OG0012947,XP_020625915.1
OG0012948,XP_020606881.1
OG0012949,XP_020605153.1
OG0012950,"XP_020618743.1, XP_020618746.1"
OG0012951,XP_020617000.1
OG0012952,"XP_020618566.1, XP_020618569.1"
OG0012953,XP_020616421.1
OG0012954,
OG0012955,XP_020626427.1
OG0012956,XP_020613289.1
OG0012957,XP_020604473.1
OG0012958,XP_020604085.1
OG0012959,XP_020617180.1
OG0012960,XP_020621007.1
OG0012961,XP_020601749.1
OG0012962,XP_020611495.1
OG0012963,XP_020619846.1
OG0012964,
OG0012965,XP_020600987.1
OG0012966,XP_020616520.1
OG0012967,XP_020607615.1
OG0012968,XP_020613063.1
OG0012969,
OG0012970,
OG0012971,XP_020618798.1
OG0012972,XP_020618811.1
OG0012973,XP_020620366.1
OG0012974,XP_020602231.1
OG0012975,XP_020607545.1
OG0012976,
OG0012977,XP_020606798.1
OG0012978,
OG0012979,XP_020615048.1
OG0012980,
OG0012981,
OG0012982,XP_020630947.1
OG0012983,XP_020601921.1
OG0012984,XP_020610254.1
OG0012985,
OG0012986,XP_020632068.1
OG0012987,
OG0012988,XP_020631153.1
OG0012989,XP_020606750.1
OG0012990,XP_020622487.1
OG0012991,XP_020616215.1
OG0012992,XP_020616682.1
OG0012993,XP_020630377.1
OG0012994,
OG0012995,"XP_020629398.1, XP_020629399.1"
OG0012996,
OG0012997,XP_020628306.1
OG0012998,XP_020607442.1
OG0012999,XP_020630906.1
OG0013000,XP_020618787.1
OG0013001,XP_020607053.1
OG0013002,"XP_020626772.1, XP_020626773.1"
OG0013003,XP_020628959.1
OG0013004,XP_020630296.1
OG0013005,XP_020616156.1
OG0013006,
OG0013007,XP_020625356.1
OG0013008,XP_020629871.1
OG0013009,
OG0013010,
OG0013011,XP_020608132.1
OG0013012,XP_020612195.1
OG0013013,XP_020624646.1
OG0013014,
OG0013015,XP_020620729.1
OG0013016,
OG0013017,XP_020623373.1
OG0013018,
OG0013019,XP_020627405.1
OG0013020,
OG0013021,XP_020613656.1
OG0013022,XP_020608343.1
OG0013023,
OG0013024,XP_020626040.1
OG0013025,XP_020618180.1
OG0013026,
OG0013027,XP_020624148.1
OG0013028,XP_020621974.1
OG0013029,XP_020624228.1
OG0013030,"XP_020607516.1, XP_020627185.1"
OG0013031,XP_020619305.1
OG0013032,XP_020620855.1
OG0013033,XP_020603419.1
OG0013034,XP_020618804.1
OG0013035,XP_020605782.1
OG0013036,
OG0013037,XP_020630514.1
OG0013038,
OG0013039,XP_020614014.1
OG0013040,"XP_020612605.1, XP_020627888.1"
OG0013041,XP_020619307.1
OG0013042,XP_020629716.1
OG0013043,XP_020631243.1
OG0013044,XP_020628256.1
OG0013045,XP_020613091.1
OG0013046,XP_020616980.1
OG0013047,XP_020626433.1
OG0013048,XP_020623793.1
OG0013049,XP_020615835.1
OG0013050,XP_020617941.1
OG0013051,XP_020609461.1
OG0013052,"XP_020606284.1, XP_020621789.1"
OG0013053,XP_020604050.1
OG0013054,XP_020615914.1
OG0013055,XP_020607477.1
OG0013056,XP_020607454.1
OG0013057,
OG0013058,XP_020606561.1
OG0013059,
OG0013060,XP_020627469.1
OG0013061,XP_020610206.1
OG0013062,XP_020617862.1
OG0013063,XP_020628139.1
OG0013064,XP_020606506.1
OG0013065,XP_020613896.1
OG0013066,XP_020617984.1
OG0013067,XP_020619041.1
OG0013068,XP_020624255.1
OG0013069,
OG0013070,
OG0013071,XP_020626330.1
OG0013072,XP_020623259.1
OG0013073,XP_020604656.1
OG0013074,XP_020607016.1
OG0013075,XP_020616504.1
OG0013076,XP_020605988.1
OG0013077,XP_020615425.1
OG0013078,XP_020631610.1
OG0013079,XP_020625130.1
OG0013080,XP_020605489.1
OG0013081,XP_020619159.1
OG0013082,XP_020622822.1
OG0013083,XP_020612777.1
OG0013084,
OG0013085,XP_020623278.1
OG0013086,XP_020602704.1
OG0013087,XP_020624633.1
OG0013088,XP_020616143.1
OG0013089,XP_020628473.1
OG0013090,XP_020615173.1
OG0013091,XP_020610694.1
OG0013092,XP_020631707.1
OG0013093,
OG0013094,XP_020621328.1
OG0013095,XP_020612266.1
OG0013096,XP_020615964.1
OG0013097,
OG0013098,XP_020624761.1
OG0013099,
OG0013100,XP_020623056.1
OG0013101,
OG0013102,XP_020619339.1
OG0013103,XP_020604886.1
OG0013104,XP_020603066.1
OG0013105,
OG0013106,XP_020626149.1
OG0013107,XP_020619830.1
OG0013108,
OG0013109,XP_020629882.1
OG0013110,XP_020620951.1
OG0013111,XP_020629853.1
OG0013112,"XP_020625981.1, XP_020626482.1"
OG0013113,XP_020604205.1
OG0013114,XP_020631749.1
OG0013115,
OG0013116,
OG0013117,XP_020616935.1
OG0013118,XP_020632717.1
OG0013119,XP_020606531.1
OG0013120,XP_020629245.1
OG0013121,XP_020609513.1
OG0013122,XP_020631746.1
OG0013123,XP_020622411.1
OG0013124,XP_020627184.1
OG0013125,XP_020611811.1
OG0013126,XP_020608387.1
OG0013127,XP_020631430.1
OG0013128,XP_020620714.1
OG0013129,XP_020631265.1
OG0013130,XP_020601933.1
OG0013131,XP_020628845.1
OG0013132,
OG0013133,XP_020627902.1
OG0013134,
OG0013135,XP_020619831.1
OG0013136,XP_020623378.1
OG0013137,
OG0013138,
OG0013139,XP_020602360.1
OG0013140,XP_020623609.1
OG0013141,XP_020623799.1
OG0013142,
OG0013143,XP_020619629.1
OG0013144,
OG0013145,XP_020622058.1
OG0013146,XP_020607440.1
OG0013147,XP_020628643.1
OG0013148,XP_020622455.1
OG0013149,XP_020615631.1
OG0013150,XP_020618133.1
